923	영흥	741	-0.54%	10755	-247.00	-0.20
924	ARIRANG 신흥국MSCI(합성 H)	8820	-0.06%	1586	N/A	N/A
925	태평양물산	1535	-1.60%	19355	2.95	13.73
926	KBSTAR 미국단기투자등급회사채액티브	10290	0.00%	0	N/A	N/A
927	한세엠케이	2475	-2.56%	895	-1.41	-88.24
928	KODEX 미국종합채권SRI액티브(H)	98040	+0.02%	169	N/A	N/A
929	ACE 미국30년국채액티브(H)	10055	+0.50%	57969	N/A	N/A
930	남성	2050	-0.73%	4137	23.30	2.67
931	대유에이텍	638	-0.62%	16375	-1.30	-55.60
932	DSR제강	5130	-1.35%	6930	2.55	17.17
933	TIGER 소프트웨어	8830	+0.28%	11009	N/A	N/A
934	엔케이	920	-0.97%	19283	6.87	9.85
935	호전실업	7540	-0.79%	5341	2.70	21.24
936	두산2우B	82200	0.00%	0	-2.53	N/A
937	세원정공	7340	-0.41%	359	-40.33	-2.52
938	오리엔트바이오	618	-0.80%	19140	4.09	51.92
939	영보화학	3655	0.00%	2621	10.94	4.27
940	KODEX 미국반도체MV	11155	-1.28%	6273	N/A	N/A
941	비상교육	5620	+0.54%	678	-72.05	-0.51
942	신한 인버스 2X WTI원유 선물 ETN(H)	115	0.00%	225373	N/A	N/A
943	씨아이테크	1566	-0.06%	55032	-97.88	-1.30
944	사조오양	7710	-1.15%	428	8.52	4.24
945	우성	23450	-0.64%	235	571.95	0.07
946	인터지스	2410	-0.82%	4125	2.33	13.56
947	쌍방울	272	-1.81%	385614	-0.74	-52.32
948	티웨이홀딩스	652	-1.51%	181805	1.34	48.59
949	ACE 미국WideMoat가치주	19760	-0.73%	268	N/A	N/A
950	미래에셋맵스리츠	3535	-0.14%	169	110.47	0.69
951	한국종합기술	6480	-1.07%	7536	18.67	2.61
952	TIGER 국채3년	107385	+0.14%	1	N/A	N/A
953	SK케미칼우	33350	-1.04%	499	3.43	N/A
954	TIGER 미국S&P500TR(H)	10070	-0.93%	6097	N/A	N/A
955	덕성	4480	-1.43%	5582	30.48	2.99
956	문배철강	3410	-1.16%	13881	2.67	16.87
957	한익스프레스	5820	-0.68%	360	10.03	8.01
958	TIGER 경기방어	8880	-0.39%	749	N/A	N/A
959	TRUE S&P500 선물 ETN	13915	-0.43%	2	N/A	N/A
960	까뮤이앤씨	1536	-3.09%	29696	-4.36	-17.86
961	신세계건설	17320	-1.25%	754	-4.87	-5.58
962	TIGER 200 중공업	3280	-1.20%	44586	N/A	N/A
963	신풍제약우	31250	-0.16%	69	-48.75	N/A
964	KBSTAR 중국본토대형주CSI100	18005	-0.83%	78	N/A	N/A
965	상신브레이크	3185	-1.39%	21679	96.52	0.39
966	KODEX WTI원유선물(H)	14080	-1.78%	9254	N/A	N/A
967	우진플라임	3400	-1.16%	2497	3.11	23.63
968	대우부품	1427	-0.56%	11835	-7.76	-28.85
969	KODEX 한국대만IT프리미어	17345	+0.46%	583	N/A	N/A
970	KODEX 미국달러선물인버스2X	6550	-1.21%	167907	N/A	N/A
971	신한 WTI원유 선물 ETN(H)	6735	-1.82%	105	N/A	N/A
972	세하	1166	-0.85%	608	29.90	2.27
973	ACE KRX금현물	12325	+0.53%	15900	N/A	N/A
974	CS홀딩스	57600	-0.86%	17	4.68	5.38
975	메리츠 블룸버그 -2X 천연가스 선물 ETN(H)	66440	+4.25%	1	N/A	N/A
976	TIGER 인도니프티50	9995	+0.20%	2503	N/A	N/A
977	인바이오젠	467	0.00%	0	-0.30	-84.75
978	부국철강	3285	-1.94%	4848	9.25	5.76
979	KBSTAR 고배당	11730	-0.47%	61	N/A	N/A
980	코오롱인더우	23650	0.00%	28	3.98	N/A
981	메타랩스	2620	-1.87%	5087	-12.72	-6.27
982	TRUE 나스닥 100 ETN	13040	-0.23%	2	N/A	N/A
983	핸즈코퍼레이션	2960	-3.43%	7494	-0.89	-34.18
984	서원	1363	-2.08%	15578	227.17	0.25
985	범양건영	2605	-2.07%	22203	-7.04	-11.33
986	인디에프	911	-3.09%	31767	-6.33	-25.55
987	TIGER 차이나CSI300레버리지(합성)	20860	+0.89%	23	N/A	N/A
988	하나 블룸버그 -2X 천연가스 선물 ETN(H)	63655	0.00%	0	N/A	N/A
989	TIGER 미국S&P500레버리지(합성 H)	24785	-1.59%	2497	N/A	N/A
990	유한양행우	53600	0.00%	1	43.83	N/A
991	일진디스플	1228	-1.44%	14500	-18.06	-16.46
992	TIGER 200 건설	3235	-0.46%	22142	N/A	N/A
993	성보화학	3150	-1.72%	10467	15.67	2.94
994	삼일씨엔에스	4940	-1.20%	2028	-10.16	-2.28
995	SOL 국고채10년	105555	+0.39%	195	N/A	N/A
996	한창	786	-2.48%	142669	-8.93	-25.34
997	GS우	34950	0.00%	21	1.54	N/A
998	KR모터스	648	-1.82%	356780	-9.39	-19.06
999	삼정펄프	24850	-0.80%	8	-64.88	-0.45
1000	KODEX 차이나2차전지MSCI(합성)	7385	0.00%	2468	N/A	N/A
1001	이화산업	22100	-7.92%	30842	1,163.16	0.04
1002	미래에셋 레버리지 코스닥150 선물 ETN	30885	-0.35%	171001	N/A	N/A
1003	삼화전자	5100	+19.86%	3986132	-9.22	-45.31
1004	대신 S&P 인버스 2X 천연가스 선물 ETN	61665	+4.23%	499	N/A	N/A
1005	화천기계	2790	-2.62%	20977	17.22	2.80
1006	갤럭시아에스엠	2220	-1.99%	37217	13.29	13.90
1007	HANARO e커머스	11105	-0.45%	211	N/A	N/A
1008	TIGER 화장품	2165	-0.23%	22558	N/A	N/A
1009	계양전기	2230	-1.11%	7619	-3.09	-15.77
1010	동양피스톤	4605	-1.18%	35953	23.26	2.25
1011	ARIRANG 미국S&P500(H)	17210	-0.95%	299	N/A	N/A
1012	히어로즈 종합채권(AA-이상)액티브	100155	0.00%	0	N/A	N/A
1013	국동	1047	-2.06%	169006	41.88	1.32
1014	HANARO 글로벌럭셔리S&P(합성)	19915	-0.23%	896	N/A	N/A
1015	TIGER 코스닥150선물인버스	4360	-0.11%	1405089	N/A	N/A
1016	모나미	3160	-1.25%	4546	19.04	3.05
1017	TIGER 차이나HSCEI	9290	+0.32%	4	N/A	N/A
1018	KBSTAR 중기우량회사채	104510	-0.03%	14	N/A	N/A
1019	KB Wise 분할매매 ETN	9870	0.00%	0	N/A	N/A
1020	아센디오	697	-0.85%	3694	-3.33	-43.42
1021	미래에셋 전기전자 Core5 ETN	29475	+1.01%	1	N/A	N/A
1022	한국ANKOR유전	841	-1.98%	32003260	N/A	N/A
1023	TIGER 미국필라델피아반도체레버리지(합성)	9130	-3.64%	38173	N/A	N/A
1024	전방	34650	-1.00%	196	0.86	38.04
1025	IHQ	239	0.00%	0	-0.40	-114.46
1026	국보	545	-2.15%	85238	-1.74	-64.68
1027	대신 인버스 천연가스 선물 ETN(H)	7190	+1.99%	58	N/A	N/A
1028	ACE 미국고배당S&P	10630	-0.70%	2105	N/A	N/A
1029	KBSTAR Fn컨택트대표	8290	+0.36%	6	N/A	N/A
1030	미래에셋증권우	4045	-0.12%	961	4.87	N/A
1031	KBSTAR 금융채액티브	102045	+0.08%	1	N/A	N/A
1032	KODEX 차이나H레버리지(H)	1980	-1.98%	75092	N/A	N/A
1033	TIMEFOLIO Kstock액티브	8640	+0.12%	2373	N/A	N/A
1034	TIGER 유로스탁스50(합성 H)	15365	-0.03%	295	N/A	N/A
1035	키움 미국달러선물 ETN	11205	+0.27%	3	N/A	N/A
1036	부국증권우	18650	0.00%	0	5.89	N/A
1037	KODEX Fn성장	13960	0.00%	2	N/A	N/A
1038	세원이앤씨	254	0.00%	0	-0.51	-51.17
1039	미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H)	21935	-2.66%	1004	N/A	N/A
1040	유엔젤	4155	-2.00%	23022	24.88	4.16
1041	현대건설우	51800	-1.52%	42	14.24	N/A
1042	영화금속	1023	+1.09%	36869	113.67	0.76
1043	대림B&Co	3275	0.00%	1524	-68.23	-0.51
1044	SG글로벌	1205	-1.23%	6643	-22.31	-2.00
1045	KBSTAR 대형고배당10TR	15235	+0.59%	20	N/A	N/A
1046	KB 인버스 천연가스 선물 ETN	12015	+2.43%	390	N/A	N/A
1047	선도전기	3000	0.00%	0	-2.71	-28.99
1048	TIGER 차이나바이오테크SOLACTIVE	7455	-0.13%	571	N/A	N/A
1049	KODEX 200미국채혼합	12450	+0.12%	891	N/A	N/A
1050	TRUE 인버스 2X 나스닥 100 ETN	1785	+0.85%	451181	N/A	N/A
1051	우신시스템	2940	-2.33%	7790	19.47	3.11
1052	HANARO 32-10 국고채액티브	53560	+0.39%	1	N/A	N/A
1053	MH에탄올	7210	-1.37%	12160	10.67	7.71
1054	롯데칠성우	68600	-0.15%	11	5.37	N/A
1055	화인베스틸	1771	-1.83%	3089	-20.36	-3.30
1056	KODEX 미국달러SOFR금리액티브(합성)	10330	+0.54%	5531	N/A	N/A
1057	진양화학	3330	-0.45%	5736	-41.62	-3.70
1058	SJM	3360	-1.90%	7445	10.63	2.81
1059	TIGER 미국나스닥100커버드콜(합성)	10080	+0.20%	7233	N/A	N/A
1060	QV 코스닥 150 ETN	13060	-2.86%	2	N/A	N/A
1061	KODEX 헬스케어	11805	-0.51%	2771	N/A	N/A
1062	평화홀딩스	3535	-1.39%	4438	-3.68	-14.93
1063	DL이앤씨2우(전환)	24200	+0.83%	317	2.51	N/A
1064	TIGER KEDI혁신기업ESG30	10115	-0.20%	738	N/A	N/A
1065	원림	22000	-1.35%	1134	7.02	6.53
1066	한국전자홀딩스	1075	-1.19%	6712	3.11	12.01
1067	키움 코스피 200 ETN	10050	0.00%	0	N/A	N/A
1068	진양폴리	5020	-1.57%	24729	14.38	11.61
1069	미래에셋 레버리지 코스피200 선물 ETN	24935	-3.17%	1209	N/A	N/A
1070	삼성 블룸버그 인버스 2X WTI원유 선물 ETN	19920	+4.21%	57853	N/A	N/A
1071	DL우	29450	0.00%	0	10.99	N/A
1072	더메디팜	582	-2.84%	73577	-1.14	-45.33
1073	TIGER 인버스	5240	0.00%	43341	N/A	N/A
1074	ARIRANG ESG가치주액티브	7835	-0.51%	2	N/A	N/A
1075	TIGER 테슬라채권혼합Fn	10065	+0.10%	2333	N/A	N/A
1076	미래아이앤지	350	0.00%	0	-15.22	N/A
1077	대림통상	3200	0.00%	325	12.85	4.87
1078	KODEX 차이나H	16175	-0.22%	105	N/A	N/A
1079	SJM홀딩스	3240	-0.92%	2195	28.17	1.15
1080	남양유업우	290000	0.00%	1	-3.28	N/A
1081	TIGER 코스닥150 레버리지	11045	-0.41%	10323	N/A	N/A
1082	케이탑리츠	997	-1.09%	958	4.77	11.11
1083	KODEX K-로봇액티브	12395	-0.48%	9196	N/A	N/A
1084	청호ICT	2490	0.00%	0	-9.69	-20.57
1085	QV 레버리지 S&P500 ETN	23685	-1.64%	2	N/A	N/A
1086	세기상사	8520	+0.35%	29	-32.15	-5.63
1087	페이퍼코리아	984	-0.61%	6824	-24.60	-3.42
1088	HANARO Fn K-뉴딜디지털플러스	9240	0.00%	0	N/A	N/A
1089	KODEX 건설	3520	-0.42%	13996	N/A	N/A
1090	KODEX WTI원유선물인버스(H)	4840	+1.79%	125790	N/A	N/A
1091	동일제강	2275	-1.94%	11722	13.79	2.15
1092	KODEX 아시아달러채권SRI플러스액티브	51705	0.00%	0	N/A	N/A
1093	KODEX K-신재생에너지액티브	14170	0.00%	2860	N/A	N/A
1094	ACE 단기채권알파액티브	102510	0.00%	3	N/A	N/A
1095	ACE 글로벌반도체TOP4 Plus SOLACTIVE	11915	-2.06%	6433	N/A	N/A
1096	KODEX 코스피TR	12035	-0.04%	263	N/A	N/A
1097	미래에셋 인버스 2X 원유선물혼합 ETN(H)	18255	+3.84%	1255	N/A	N/A
1098	TIGER 글로벌BBIG액티브	10160	-0.29%	34	N/A	N/A
1099	KODEX 미국S&P500배당귀족커버드콜(합성 H)	9295	+0.05%	4110	N/A	N/A
1100	WISCOM	2970	+4.58%	15381	-6.14	-6.38
1101	ACE 인도네시아MSCI(합성)	11150	-0.98%	2190	N/A	N/A
1102	태원물산	5950	-0.17%	411	-33.24	-4.47
1103	바다로19호	2950	-0.34%	545	3.97	24.64
1104	SOL 미국S&P500	11425	-0.17%	3233	N/A	N/A
1105	TIGER 글로벌클라우드컴퓨팅INDXX	8050	-2.01%	1172	N/A	N/A
1106	키움 코스닥 150 ETN	11055	0.00%	0	N/A	N/A
1107	에셋플러스 글로벌플랫폼액티브	5940	+0.17%	7293	N/A	N/A
1108	삼성 코스닥 150 ETN	8725	-2.35%	2	N/A	N/A
1109	동원금속	933	-0.74%	28899	2.20	48.51
1110	우진아이엔에스	5720	-1.04%	627	-13.12	-3.49
1111	삼성 레버리지 은 선물 ETN(H)	14505	-0.89%	120	N/A	N/A
1112	세우글로벌	1508	-2.77%	97733	28.45	3.39
1113	HANARO 단기채권액티브	102935	0.00%	0	N/A	N/A
1114	KODEX 차이나과창판STAR50(합성)	8425	-0.94%	30	N/A	N/A
1115	DL이앤씨우	20200	0.00%	255	2.10	N/A
1116	호텔신라우	56500	0.00%	4	-45.06	N/A
1117	TIGER 레버리지	15160	-0.03%	8222	N/A	N/A
1118	주연테크	712	-1.66%	31593	-7.49	-12.91
1119	유화증권우	2405	-0.21%	1	42.19	N/A
1120	SOL KIS단기통안채	103320	0.00%	0	N/A	N/A
1121	삼성 미국 대형 성장주 ETN	20940	-1.55%	28	N/A	N/A
1122	신한 레버리지 금 선물 ETN	20940	0.00%	0	N/A	N/A
1123	파워 200	33405	-0.10%	2	N/A	N/A
1124	삼성 코스피 200 ETN	8325	-0.24%	2	N/A	N/A
1125	TRUE 코스피 200 ETN	8320	-1.65%	2	N/A	N/A
1126	TIGER 미국나스닥바이오	20590	-1.01%	2064	N/A	N/A
1127	형지엘리트	1326	-1.12%	31602	6.11	12.63
1128	KOSEF 통안채1년	102865	-0.01%	10	N/A	N/A
1129	동양고속	14140	-0.77%	12	-3.20	-16.07
1130	미래에셋 원자재 선물 ETN(H)	13530	0.00%	0	N/A	N/A
1131	TIGER 퓨처모빌리티액티브	10635	+0.19%	2171	N/A	N/A
1132	ACE 삼성그룹섹터가중	15470	+0.13%	250	N/A	N/A
1133	KODEX 미국달러선물인버스	8490	-0.59%	14004	N/A	N/A
1134	TRUE 블룸버그 인버스 2X WTI원유 선물 ETN	19980	+4.12%	2362	N/A	N/A
1135	윌비스	585	-1.85%	15841	-4.21	-9.03
1136	에넥스	654	-2.39%	9020	-1.67	-42.38
1137	비비안	1310	-0.68%	15687	-4.85	-8.06
1138	TBH글로벌	1870	-0.95%	7031	7.92	N/A
1139	TIGER 미국나스닥100TR(H)	10780	-0.55%	3784	N/A	N/A
1140	KODEX 증권	6110	-0.89%	2838	N/A	N/A
1141	미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN	12890	0.00%	0	N/A	N/A
1142	SK디스커버리우	28450	-0.18%	116	1.36	N/A
1143	TRUE 코스피 양매도 3% OTM ETN	7685	0.00%	0	N/A	N/A
1144	동원수산	8250	-0.60%	6003	6.21	10.36
1145	TIGER KRX인터넷K-뉴딜	3965	+0.51%	5830	N/A	N/A
1146	경인전자	24250	-2.81%	1053	14.07	4.38
1147	참엔지니어링	641	-0.93%	25067	-17.81	-2.71
1148	KB 레버리지 S&P 500 선물 ETN(H)	9240	-1.39%	3	N/A	N/A
1149	KODEX 미국달러선물레버리지	12930	+0.98%	17964	N/A	N/A
1150	한국주강	3210	-1.53%	7449	21.12	5.95
1151	SOL 200 Top10	8435	0.00%	0	N/A	N/A
1152	삼성 미국 대형 성장주 ETN(H)	18070	-1.58%	27	N/A	N/A
1153	한화갤러리아우	12430	-6.40%	118526	N/A	N/A
1154	KBSTAR 게임테마	10590	-0.52%	38	N/A	N/A
1155	신한 레버리지 S&P500 선물 ETN	17910	-1.32%	2	N/A	N/A
1156	삼성 미국 대형 가치주 ETN	17905	-1.94%	5	N/A	N/A
1157	진도	2875	+1.05%	11206	7.83	4.46
1158	SHD	29450	-1.51%	1544	3.31	23.51
1159	QV S&P500 VIX S/T 선물 ETN D	17815	+5.32%	47	N/A	N/A
1160	KODEX 차이나심천ChiNext(합성)	10280	0.00%	9	N/A	N/A
1161	두산퓨얼셀2우B	11870	+0.76%	155	252.55	N/A
1162	부산주공	486	0.00%	0	-4.08	-35.10
1163	KODEX 철강	9350	-0.32%	6279	N/A	N/A
1164	KOSEF 미국달러선물	14430	+0.45%	8	N/A	N/A
1165	신한 구리 선물 ETN(H)	17560	0.00%	0	N/A	N/A
1166	대신 인버스 2X 알루미늄 선물 ETN(H)	34960	0.00%	0	N/A	N/A
1167	대교우B	1795	-0.28%	1736	-1.39	N/A
1168	KODEX 미국배당프리미엄액티브	10255	-0.44%	2612	N/A	N/A
1169	KB 천연가스 선물 ETN(H)	6965	-2.18%	23379	N/A	N/A
1170	삼성 레버리지 나스닥 100 ETN(H)	8700	-0.85%	1638	N/A	N/A
1171	카프로	863	+1.17%	82632	-0.19	-244.03
1172	KODEX IT	17210	+1.06%	1221	N/A	N/A
1173	QV S&P500 버퍼10% 9월 ETN	11470	0.00%	0	N/A	N/A
1174	SUN&L	2720	0.00%	9356	-1.88	-11.08
1175	KODEX KRX기후변화솔루션	12155	+0.50%	558	N/A	N/A
1176	한성기업	5470	+4.59%	17818	23.99	2.92
1177	TIGER 탄소효율그린뉴딜	8265	+0.12%	166	N/A	N/A
1178	삼성 레버리지 금 선물 ETN(H)	33820	+0.88%	326	N/A	N/A
1179	신풍	965	-0.72%	4482	-4.47	-8.89
1180	이스타코	782	+3.58%	115672	-6.68	-10.50
1181	삼성 레버리지 China A50 선물 ETN(H)	33405	0.00%	0	N/A	N/A
1182	유안타증권우	2585	-0.96%	85	12.19	N/A
1183	QV 코스피 200 ETN	33285	-0.55%	2	N/A	N/A
1184	QV 블룸버그 -2X 천연가스 선물 ETN(H)	66260	+3.79%	3	N/A	N/A
1185	대신343 K200	33080	0.00%	0	N/A	N/A
1186	ARIRANG K방산Fn	12135	-4.07%	57638	N/A	N/A
1187	KOSEF 국고채3년	109075	0.00%	0	N/A	N/A
1188	TIGER 미국나스닥100레버리지(합성)	9330	+0.54%	55255	N/A	N/A
1189	삼성 블룸버그 레버리지 WTI원유 선물 ETN	13045	-3.16%	45002	N/A	N/A
1190	BYC우	151000	0.00%	0	3.59	N/A
1191	TIGER 미국S&P500배당귀족	10530	-0.33%	52991	N/A	N/A
1192	롯데지주우	39850	0.00%	2	24.69	N/A
1193	KB 레버리지 나스닥 100 ETN	10695	-0.74%	2	N/A	N/A
1194	TIGER 차이나클린에너지SOLACTIVE	7770	-0.06%	292	N/A	N/A
1195	KODEX 미디어&엔터테인먼트	13330	+0.08%	1186	N/A	N/A
1196	신한 레버리지 다우존스지수 선물 ETN(H)	31800	-1.35%	3	N/A	N/A
1197	HANARO 200선물레버리지	17165	-0.64%	1	N/A	N/A
1198	하나 레버리지 콩 선물 ETN(H)	31710	0.00%	0	N/A	N/A
1199	KODEX 200ESG	12175	+0.16%	1	N/A	N/A
1200	메리츠 3X 레버리지 국채30년 ETN	52750	+1.85%	3155	N/A	N/A
1201	TIGER S&P글로벌헬스케어(합성)	20810	-0.36%	394	N/A	N/A
1202	TIGER 200 헬스케어	16495	-0.57%	357	N/A	N/A
1203	대한항공우	28150	0.00%	213	5.87	N/A
1204	TIGER 리츠부동산인프라채권TR KIS	4770	0.00%	53	N/A	N/A
1205	KODEX 인도Nifty50레버리지(합성)	10400	+0.73%	637	N/A	N/A
1206	TRUE 레버리지 코스닥 150 선물 ETN	31125	+0.32%	461	N/A	N/A
1207	하나 레버리지 코스닥150 선물 ETN	31035	+0.57%	2	N/A	N/A
1208	대신 레버리지 코스닥 150 선물 ETN	31020	0.00%	0	N/A	N/A
1209	미래에셋 중국 심천 100 ETN	15465	0.00%	0	N/A	N/A
1210	삼성 미국 대형 가치주 ETN(H)	15450	-1.37%	12	N/A	N/A
1211	KODEX 차이나A50	19235	+0.18%	64	N/A	N/A
1212	삼성 인버스 2X 나스닥 100 ETN(H)	6150	+0.57%	251689	N/A	N/A
1213	미래에셋 인버스 2X 코스피200 선물 ETN	15370	+0.52%	906	N/A	N/A
1214	제이준코스메틱	6850	-2.00%	3858	-1.21	-42.29
1215	TIGER 골드선물(H)	13960	-0.29%	1197	N/A	N/A
1216	모두투어리츠	3920	-3.69%	2810	2.92	N/A
1217	KBSTAR 국채선물5년추종인버스	53820	0.00%	0	N/A	N/A
1218	성문전자	1574	-1.01%	8248	15.43	6.56
1219	삼성 China A50 선물 ETN(H)	15325	0.00%	0	N/A	N/A
1220	삼성 레버리지 코스닥150 선물 ETN	30645	-1.19%	51282	N/A	N/A
1221	미래에셋 에너지화학 Core5 ETN	15300	0.00%	0	N/A	N/A
1222	KODEX 유럽탄소배출권선물ICE(H)	13350	-2.20%	27923	N/A	N/A
1223	ARIRANG 미국장기우량회사채	91230	+0.75%	22	N/A	N/A
1224	KOSEF 릭소글로벌퓨처모빌리티MSCI	8985	-1.64%	35	N/A	N/A
1225	KBSTAR 중장기국공채액티브	101775	+0.02%	15	N/A	N/A
1226	KBSTAR 국고채3년선물인버스	105125	0.00%	0	N/A	N/A
1227	KODEX 유럽명품TOP10 STOXX	10010	-0.89%	7756	N/A	N/A
1228	HANARO Fn전기&수소차	9525	+0.47%	2374	N/A	N/A
1229	신한 금 선물 ETN(H)	14965	+0.27%	700	N/A	N/A
1230	TIGER KRX기후변화솔루션	12205	+0.70%	170	N/A	N/A
1231	TIGER 원유선물Enhanced(H)	4265	-1.73%	2237	N/A	N/A
1232	삼성 KRX 금현물 ETN	14885	0.00%	0	N/A	N/A
1233	세방우	8050	-0.37%	501	1.76	N/A
1234	금호전기	893	-0.33%	19354	-1.29	-61.11
1235	KODEX 미국채10년선물	11740	+1.82%	4823	N/A	N/A
1236	SOL 미국S&P500ESG	10775	-0.23%	3500	N/A	N/A
1237	ACE 200TR	20700	+0.07%	4	N/A	N/A
1238	KODEX 200롱코스닥150숏선물	9345	+0.05%	19786	N/A	N/A
1239	TIGER 미국달러선물인버스2X	6540	-1.13%	2080	N/A	N/A
1240	KODEX K-미래차액티브	9900	+0.05%	808	N/A	N/A
1241	TIGER 200IT레버리지	35855	+1.17%	3584	N/A	N/A
1242	TIGER Fn신재생에너지	10620	-0.42%	6793	N/A	N/A
1243	신한 레버리지 미국달러 선물 ETN	14285	0.00%	0	N/A	N/A
1244	KBSTAR 내수주플러스	7965	0.00%	0	N/A	N/A
1245	체시스	880	-1.46%	3622	-5.00	-15.16
1246	KBSTAR 200선물인버스2X	2750	-0.18%	35587	N/A	N/A
1247	미래에셋 레버리지 옥수수 선물 ETN	27980	0.00%	0	N/A	N/A
1248	ACE 국고채3년	103405	+0.06%	173	N/A	N/A
1249	KODEX KRX300	15510	0.00%	1	N/A	N/A
1250	한솔PNS	1360	-0.80%	5860	14.78	4.02
1251	TIGER 삼성그룹펀더멘털	10960	-0.23%	3038	N/A	N/A
1252	녹십자홀딩스2우	32700	0.00%	1	49.32	N/A
1253	KODEX 200IT TR	11500	+1.14%	1	N/A	N/A
1254	미래에셋 원유선물혼합 ETN(H)	27575	-0.31%	67	N/A	N/A
1255	KODEX 미국S&P500에너지(합성)	13230	-1.31%	131	N/A	N/A
1256	신한 콩 선물 ETN(H)	13745	-1.43%	3	N/A	N/A
1257	신한 인버스 2X 코스닥 150 선물 ETN	10960	+0.69%	11165	N/A	N/A
1258	신한 은 선물 ETN(H)	13650	0.00%	0	N/A	N/A
1259	KODEX 고배당	9350	-0.53%	491	N/A	N/A
1260	ACE 미국친환경그린테마INDXX	10035	-0.05%	147	N/A	N/A
1261	TIGER 200TR	18005	-0.08%	598	N/A	N/A
1262	TRUE 인버스 2X 베트남 VN30 선물 ETN(H)	26760	+2.27%	222	N/A	N/A
1263	KODEX S&P글로벌인프라(합성)	14885	+0.13%	1	N/A	N/A
1264	KBSTAR 국채선물10년	51910	+0.18%	2	N/A	N/A
1265	KODEX 탄소효율그린뉴딜	8305	0.00%	103	N/A	N/A
1266	KBSTAR 배터리 리사이클링iSelect	14800	+0.34%	25189	N/A	N/A
1267	ARIRANG 미국나스닥테크	20990	-1.64%	185	N/A	N/A
1268	TRUE 블룸버그 레버리지 WTI원유 선물 ETN	13115	-3.10%	22	N/A	N/A
1269	메리츠 미국채10년 ETN(H)	8705	+0.52%	1	N/A	N/A
1270	SOL 글로벌탄소배출권선물IHS(합성)	13050	-1.10%	702	N/A	N/A
1271	하나 Solactive 2X US Tech Top 10 ETN(H)	26050	0.00%	0	N/A	N/A
1272	신한 브렌트원유 선물 ETN(H)	12980	0.00%	0	N/A	N/A
1273	TRUE 레버리지 금 선물 ETN	25730	0.00%	0	N/A	N/A
1274	TIGER 인도니프티50레버리지(합성)	25630	0.00%	4	N/A	N/A
1275	TRUE 블룸버그 레버리지 천연가스 선물 ETN	1280	-4.12%	20029	N/A	N/A
1276	ARIRANG 미국단기우량회사채	110615	0.00%	0	N/A	N/A
1277	TIGER 글로벌멀티에셋TIF액티브	9770	+0.15%	295	N/A	N/A
1278	대신 레버리지 KRX 금현물 ETN	25135	0.00%	0	N/A	N/A
1279	삼성 레버리지 코스피200 선물 ETN	25010	-0.20%	2	N/A	N/A
1280	신한 레버리지 코스피 200 선물 ETN	24990	-3.08%	2	N/A	N/A
1281	코오롱모빌리티그룹우	10130	-1.07%	1385	N/A	N/A
1282	TRUE 레버리지 플래티넘 선물 ETN	24775	+1.72%	1	N/A	N/A
1283	KBSTAR 국고채3년	109440	+0.14%	49	N/A	N/A
1284	하나 레버리지 옥수수 선물 ETN(H)	24570	0.00%	0	N/A	N/A
1285	한화투자증권우	5100	+0.59%	44	-20.40	N/A
1286	TIGER 구리실물	10230	-3.22%	710	N/A	N/A
1287	ACE ESG액티브	7285	0.00%	0	N/A	N/A
1288	하나 인버스 2X 구리 선물 ETN(H)	24000	+26.82%	1	N/A	N/A
1289	HANARO Fn K-POP&미디어	9690	+1.36%	1917	N/A	N/A
1290	하이트론	2470	0.00%	0	-3.08	-45.71
1291	TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN	23465	0.00%	0	N/A	N/A
1292	TIGER MKF배당귀족	11140	-0.36%	447	N/A	N/A
1293	메리츠 레버리지 인플레이션 국채 ETN	11685	0.00%	0	N/A	N/A
1294	하나 Solactive US Tech Top 10 ETN(H)	11655	0.00%	0	N/A	N/A
1295	신한 인버스 코스피 200 선물 ETN	11585	-0.04%	202	N/A	N/A
1296	미래에셋 인버스 코스피200 선물 ETN	11575	-0.17%	8724	N/A	N/A
1297	삼성 인버스 0.5X S&P500 VIX S/T선물 ETN	22955	-2.13%	19	N/A	N/A
1298	WOORI 대한민국국고채액티브	51830	+0.30%	240	N/A	N/A
1299	TRUE 인버스 2X 구리 선물 ETN	22735	+5.77%	439	N/A	N/A
1300	메리츠 레버리지 국채30년 ETN	5680	+1.16%	2157	N/A	N/A
1301	KODEX 미국러셀2000(H)	11075	-2.38%	50	N/A	N/A
1302	KODEX TRF5050	12535	-0.83%	369	N/A	N/A
1303	QV 인버스 미국 IT TOP5 ETN(H)	11275	0.00%	0	N/A	N/A
1304	하나 -0.5X S&P500 VIX S/T 선물 ETN(H)	22510	0.00%	0	N/A	N/A
1305	신한 옥수수 선물 ETN(H)	11215	0.00%	0	N/A	N/A
1306	메리츠 레버리지 미국채30년 ETN(H)	7470	+1.08%	20594	N/A	N/A
1307	메리츠 인버스 천연가스 선물 ETN(H)	22335	+2.24%	2	N/A	N/A
1308	QV 레버리지 금 선물 ETN(H)	22170	0.00%	0	N/A	N/A
1309	KODEX TRF7030	13855	-0.11%	10	N/A	N/A
1310	메리츠 레버리지 대표 농산물 선물 ETN(H)	22100	-0.67%	11	N/A	N/A
